movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0888,Adventure Phoenix,Limited Series,Documentary,Fantasy,2009,61,PG,English,South Korea,7.1,"68,373","28,637",14,196,TRUE,2024-06-20,FALSE
movie_0889,Love Princess,Stand-up Comedy,Crime,War,2002,71,TV-Y,Spanish,Japan,5.9,"68,373","28,637",1,6,FALSE,2024-06-21,FALSE
movie_0890,War Fire,Movie,Music,Not Specified,2008,14,TV-Y7,English,USA,0.5,"9,796,514","9,922,315",1,6,TRUE,2025-06-07,FALSE
movie_0891,Ice House,Movie,Western,Thriller,2018,81,TV-Y7,French,UK,8.6,"6,422,267","1,560,245",1,6,FALSE,2024-08-29,FALSE
movie_0892,Dark Dragon,Documentary,Documentary,Documentary,1991,79,NC-17,Spanish,South Korea,5.1,"68,373","28,637",1,6,FALSE,2024-05-16,FALSE
movie_0893,Love Mission,Movie,Adventure,Not Specified,2011,27,G,English,USA,6.7,"1,945,287","587,723",1,6,TRUE,2025-07-15,TRUE
movie_0894,Mystery Secret,Movie,Thriller,Drama,2013,155,NC-17,Italian,South Korea,0.5,"5,902,404","803,661,496",1,6,FALSE,2021-04-12,TRUE
movie_0895,House War,Movie,Animation,Not Specified,2014,82,TV-PG,English,USA,7.5,"1,647,411","28,637",1,6,FALSE,2025-03-18,FALSE
movie_0896,Phoenix Hero,Documentary,Romance,Not Specified,2018,76,NC-17,English,Japan,6.6,"68,373","28,637",1,6,TRUE,2023-09-30,TRUE
movie_0897,First Storm,Movie,Western,Not Specified,1995,456,TV-MA,English,USA,9.5,"68,373","28,637",1,6,TRUE,2021-03-10,FALSE
movie_0898,First Family,Movie,Adventure,Sci-Fi,2008,125,TV-14,English,Canada,8.9,"68,373","9,257,237",1,6,TRUE,2021-08-28,TRUE
movie_0899,City Phoenix,Stand-up Comedy,History,Not Specified,2002,43,NC-17,Spanish,USA,6.6,"68,373","28,637",1,6,FALSE,2020-12-19,FALSE
movie_0900,Ice Love,Documentary,Drama,Not Specified,2001,66,NC-17,Japanese,USA,9.5,"68,373","28,637",1,6,TRUE,2022-07-24,FALSE
movie_0901,First Hero,TV Series,War,Animation,2013,28,PG-13,English,USA,4.7,"68,373","28,637",2,30,FALSE,2020-08-12,FALSE
movie_0902,Mystery Ice,TV Series,Action,Drama,2004,41,NC-17,English,USA,3.7,"68,373","28,637",14,56,TRUE,2024-10-22,TRUE
movie_0903,Secret Battle,Stand-up Comedy,Animation,Not Specified,2024,63,TV-14,German,USA,8.3,"68,373","28,637",1,6,FALSE,2023-08-30,FALSE
movie_0904,Battle Mission,Movie,Biography,Not Specified,2007,106,PG-13,Hindi,USA,5,"15,460,729","12,117,921",1,6,FALSE,2023-07-20,FALSE
movie_0905,Dark Quest,Movie,Adventure,Not Specified,2020,153,TV-Y,English,USA,6.3,"68,373","52,461,237",1,6,TRUE,2024-02-17,FALSE
movie_0906,Mystery Mystery,Movie,Fantasy,Western,2018,93,PG-13,English,USA,3.5,"2,480,786","28,637",1,6,TRUE,2023-06-07,FALSE
movie_0907,Phoenix Secret,Limited Series,Romance,Not Specified,1993,59,TV-Y,English,Japan,4.2,"68,373","28,637",1,189,TRUE,2023-08-14,FALSE
movie_0908,Love War,Movie,Sport,Not Specified,1990,86,TV-Y,English,USA,6.2,"4,103,654","6,858,445",1,6,FALSE,2021-06-13,FALSE
movie_0909,Day Mission,Movie,Romance,Fantasy,2000,86,PG-13,German,USA,7.1,"3,817,917","7,105,587",1,6,FALSE,2021-09-12,FALSE
movie_0910,Night Battle,Stand-up Comedy,Thriller,Western,2000,62,PG,English,USA,6.2,"68,373","28,637",1,6,FALSE,2021-03-21,FALSE
movie_0911,Bright Dragon,Stand-up Comedy,Thriller,Not Specified,2018,55,TV-14,English,USA,7.9,"68,373","28,637",1,6,FALSE,2022-09-23,TRUE
movie_0912,Mission Night,Stand-up Comedy,Adventure,Not Specified,2015,72,TV-Y7,English,USA,2.6,"68,373","28,637",1,6,FALSE,2023-01-10,FALSE
movie_0913,Empire Secret,TV Series,Crime,Sport,2020,29,TV-G,Japanese,UK,7.8,"68,373","28,637",2,70,TRUE,2024-04-25,FALSE
movie_0914,Love Secret,Movie,Music,Western,2018,100,R,English,USA,3.3,"8,658,634","28,637",1,6,FALSE,2023-03-19,TRUE
movie_0915,Journey Adventure,TV Series,Romance,Fantasy,2004,36,PG-13,English,France,8.8,"68,373","28,637",11,27,TRUE,2025-07-10,FALSE
movie_0916,Adventure Dream,Movie,Documentary,Not Specified,2017,97,G,English,USA,7.7,"5,230,091","310,864,542",1,6,TRUE,2022-03-28,FALSE
movie_0917,Adventure Ice,Movie,Adventure,Not Specified,2004,65,TV-PG,German,UK,0.5,"2,308,408","37,466,547",1,6,FALSE,2021-07-21,FALSE
movie_0918,Secret Phoenix,Stand-up Comedy,Sport,Not Specified,2002,59,TV-PG,English,South Korea,6.4,"68,373","28,637",1,6,FALSE,2021-02-08,FALSE
movie_0919,The War,Movie,War,Sport,2012,99,TV-Y7,English,USA,4.5,"2,037,924","6,245,998",1,6,FALSE,2022-10-08,TRUE
movie_0920,Story Warrior,Movie,Music,Not Specified,1998,129,R,English,Canada,10,"1,568,923","910,439",1,6,FALSE,2021-07-11,FALSE
movie_0921,Phoenix House,Movie,War,Thriller,1998,114,TV-MA,Hindi,Japan,7.1,"68,373","17,204,463",1,6,FALSE,2024-01-14,FALSE
movie_0922,Our Story,Movie,Crime,Not Specified,2017,118,NC-17,French,Canada,8,"68,373","28,637",1,6,TRUE,2024-11-29,TRUE
movie_0923,Last Phoenix,TV Series,Adventure,Fantasy,1995,45,TV-Y7,English,USA,5.7,"68,373","28,637",4,182,FALSE,2020-08-20,TRUE
movie_0924,Fire King,TV Series,Drama,Not Specified,2022,64,PG,Spanish,USA,0.5,"68,373","28,637",1,98,FALSE,2021-07-22,FALSE
movie_0925,Quest Princess,Movie,Mystery,Not Specified,2005,134,TV-G,English,France,6.2,"16,797,086","28,637",1,6,FALSE,2025-06-16,FALSE
movie_0926,Family Queen,Movie,Sci-Fi,Action,2024,125,NC-17,Spanish,USA,0.5,"68,373","10,714,224",1,6,FALSE,2024-05-02,FALSE
movie_0927,Fire Ice,TV Series,Sci-Fi,Not Specified,2008,40,TV-G,French,France,6.7,"68,373","28,637",12,37,TRUE,2022-09-03,TRUE
movie_0928,Little Dream,TV Series,Horror,Not Specified,2008,54,PG,Spanish,USA,5.9,"68,373","28,637",5,131,FALSE,2023-12-13,FALSE
movie_0929,Fire King,Movie,Adventure,Not Specified,2001,144,G,English,USA,6.4,"6,055,248","54,612",1,6,FALSE,2023-01-26,FALSE
movie_0930,Dark Day,Limited Series,Animation,History,1991,18,TV-14,English,Canada,5.8,"68,373","28,637",8,99,FALSE,2025-04-30,FALSE
movie_0931,Family King,Movie,War,Not Specified,2011,91,TV-Y,English,USA,4.2,"6,878,404","2,032,055,569",1,6,FALSE,2020-08-12,FALSE
movie_0932,Hero Empire,Limited Series,Sci-Fi,Adventure,1992,63,NC-17,English,USA,9,"68,373","28,637",6,46,FALSE,2021-04-22,FALSE
movie_0933,Princess Family,Movie,Horror,Not Specified,2014,136,TV-PG,Hindi,USA,7.5,"1,750,334","8,461,465",1,6,FALSE,2023-01-06,FALSE
movie_0934,Kingdom House,TV Series,Comedy,Not Specified,2018,23,TV-G,English,Canada,6.8,"68,373","28,637",2,22,TRUE,2021-03-02,TRUE
movie_0935,Day Adventure,Movie,Thriller,Not Specified,2003,122,TV-PG,French,USA,0.5,"68,373","28,637",1,6,TRUE,2021-10-31,FALSE
movie_0936,Quest Empire,Movie,Family,Crime,2019,85,G,English,USA,3.7,"68,373","212,795",1,6,FALSE,2024-12-04,TRUE
movie_0937,Journey House,Movie,History,Not Specified,2010,108,TV-Y7,English,USA,0.6,"27,987,637","28,637",1,6,FALSE,2020-11-26,FALSE
movie_0938,Old House,Movie,Crime,War,1995,116,R,English,USA,1.7,"6,877,911","65,073,829",1,6,TRUE,2021-04-05,TRUE
movie_0939,Dragon War,TV Series,Crime,Not Specified,2000,66,TV-Y7,English,Canada,6.2,"68,373","28,637",10,117,FALSE,2021-07-08,FALSE
movie_0940,Fire Warrior,Limited Series,Documentary,Not Specified,2016,69,TV-PG,English,USA,7.5,"68,373","28,637",1,146,FALSE,2020-11-15,FALSE
movie_0941,A Mystery,Movie,War,Not Specified,2023,117,TV-PG,Spanish,Germany,5.6,"68,373","31,526,910",1,6,FALSE,2025-05-01,FALSE
movie_0942,King Legend,Stand-up Comedy,Mystery,Not Specified,1999,98,TV-14,English,Canada,5.9,"68,373","28,637",1,6,TRUE,2022-12-31,TRUE
movie_0943,Dream Adventure,TV Series,Music,Not Specified,2021,49,TV-MA,English,Japan,9.4,"68,373","28,637",14,52,TRUE,2022-12-04,FALSE
movie_0944,Dark Love,Movie,Sci-Fi,Animation,1990,103,G,English,Japan,8.3,"755,027","121,486",1,6,FALSE,2023-07-21,FALSE
movie_0945,Secret Ice,Documentary,Sport,Sci-Fi,2010,97,TV-Y7,English,USA,6.6,"68,373","28,637",1,6,TRUE,2023-04-30,FALSE
movie_0946,Quest Warrior,Movie,Comedy,Action,2001,83,G,English,France,6.5,"10,571,426","2,106,307",1,6,FALSE,2023-09-28,FALSE
movie_0947,Secret Mission,Movie,Biography,Not Specified,1999,84,PG-13,Spanish,USA,9.3,"7,872,425","5,076,773",1,6,FALSE,2023-04-23,FALSE
movie_0948,Little Night,TV Series,History,Not Specified,2015,52,TV-Y,English,USA,6.8,"68,373","28,637",1,164,TRUE,2022-11-15,FALSE
movie_0949,Warrior Adventure,Movie,History,Adventure,2006,106,G,Italian,USA,6,"10,082,632","2,344,323",1,6,FALSE,2023-10-16,TRUE
movie_0950,War Day,TV Series,Thriller,Not Specified,2000,55,TV-14,Korean,USA,6.1,"68,373","28,637",11,184,FALSE,2024-03-30,FALSE
movie_0951,Big House,TV Series,Horror,Not Specified,2020,38,G,English,USA,6.7,"68,373","28,637",6,72,TRUE,2020-09-20,FALSE
movie_0952,Queen Day,Movie,Western,Music,2009,121,PG,English,USA,8.8,"9,065,794","28,637",1,6,FALSE,2023-07-21,FALSE
movie_0953,Bright Love,Documentary,Drama,Western,1999,108,TV-G,Spanish,South Korea,5,"68,373","28,637",1,6,FALSE,2020-11-27,FALSE
movie_0954,Mission Adventure,Movie,Comedy,Not Specified,2020,151,PG,German,USA,5.6,"479,995","31,220,059",1,6,TRUE,2020-10-20,FALSE
movie_0955,Queen Empire,Movie,Fantasy,Not Specified,2022,87,PG-13,Spanish,USA,7.2,"68,373","28,637",1,6,TRUE,2022-03-03,FALSE
movie_0956,A Love,Stand-up Comedy,Adventure,Not Specified,2001,97,G,English,USA,8.4,"68,373","28,637",1,6,FALSE,2023-01-20,FALSE
movie_0957,Storm Love,Documentary,Sci-Fi,Family,2024,102,TV-14,Italian,Canada,6.3,"68,373","28,637",1,6,TRUE,2021-05-24,FALSE
movie_0958,Story Warrior,Movie,Thriller,Not Specified,2022,104,G,English,USA,9.1,"7,640,901","8,187,582",1,6,FALSE,2021-05-19,FALSE
movie_0959,A Dragon,TV Series,Animation,Not Specified,2016,51,R,French,USA,8.9,"68,373","28,637",14,17,TRUE,2023-05-11,FALSE
movie_0960,Quest Quest,TV Series,Animation,Not Specified,2015,29,PG-13,English,Canada,7,"68,373","28,637",3,46,TRUE,2022-02-23,TRUE
movie_0961,Story Mystery,Movie,Fantasy,Not Specified,2014,115,TV-Y7,Spanish,South Korea,7.3,"68,373","341,983,926",1,6,TRUE,2025-04-30,FALSE
movie_0962,City Ice,TV Series,History,Not Specified,2018,45,TV-PG,English,USA,6.8,"68,373","28,637",9,198,FALSE,2022-05-03,TRUE
movie_0963,War Dream,Limited Series,Sci-Fi,Not Specified,1998,24,NC-17,English,USA,6.7,"68,373","28,637",11,30,TRUE,2025-05-18,FALSE
movie_0964,Journey Empire,TV Series,Crime,Documentary,1992,58,TV-Y,English,UK,7.1,"68,373","28,637",4,18,TRUE,2022-11-22,FALSE
movie_0965,Empire Legend,Movie,Sport,Western,1997,29,PG-13,Spanish,Canada,3.5,"1,437,629","5,514,939",1,6,FALSE,2020-08-06,FALSE
movie_0966,A Adventure,Stand-up Comedy,Crime,Not Specified,2024,70,TV-G,English,USA,5.9,"68,373","28,637",1,6,FALSE,2024-01-20,FALSE
movie_0967,Our Adventure,TV Series,Adventure,Not Specified,2017,66,TV-G,German,USA,7,"68,373","28,637",11,107,FALSE,2025-04-20,FALSE
movie_0968,First Queen,TV Series,Fantasy,Not Specified,1996,46,NC-17,English,USA,5.8,"68,373","28,637",9,14,FALSE,2024-03-16,FALSE
movie_0969,Adventure Story,Movie,Crime,Music,1993,131,TV-MA,English,India,6.1,"1,905,142","389,765",1,6,FALSE,2022-01-30,FALSE
movie_0970,House King,TV Series,Biography,Not Specified,2005,52,PG,Spanish,USA,0.5,"68,373","28,637",7,159,FALSE,2021-12-21,TRUE
movie_0971,Warrior Empire,TV Series,Romance,Not Specified,1998,48,NC-17,German,Canada,6.3,"68,373","28,637",9,107,FALSE,2022-04-21,FALSE
movie_0972,Bright Mystery,Stand-up Comedy,Sport,Not Specified,1995,54,PG-13,Spanish,USA,6.8,"68,373","28,637",1,6,FALSE,2024-12-02,FALSE
movie_0973,Dark Kingdom,TV Series,Romance,Not Specified,2001,66,R,German,USA,6.2,"68,373","28,637",3,133,TRUE,2022-10-03,FALSE
movie_0974,Queen Storm,TV Series,Crime,Drama,2002,50,TV-14,English,Germany,5.8,"68,373","28,637",1,11,FALSE,2024-06-28,FALSE
movie_0975,Quest War,Movie,History,Adventure,2013,101,TV-MA,French,USA,5.5,"12,437,786","110,918,415",1,6,FALSE,2022-11-14,FALSE
movie_0976,Dragon Journey,Movie,Adventure,Documentary,2015,111,G,Hindi,Japan,7.3,"45,933,057","2,099,413",1,6,FALSE,2022-09-16,FALSE
movie_0977,Little Secret,Movie,Family,Romance,2021,131,TV-PG,English,Germany,0.5,"1,815,186","2,039,126",1,6,FALSE,2021-06-12,FALSE
movie_0978,City Night,Movie,Romance,Music,2017,93,PG-13,Korean,UK,8.5,"1,669,938","5,999,880",1,6,TRUE,2022-03-23,TRUE
movie_0979,Story Legend,Movie,War,Not Specified,2017,110,R,French,USA,7.6,"2,371,950","28,637",1,6,FALSE,2023-10-03,FALSE
movie_0980,War Battle,TV Series,Adventure,Biography,1966,17,TV-MA,Spanish,USA,8,"68,373","28,637",13,166,FALSE,2024-03-11,FALSE
movie_0981,First Dragon,Movie,Biography,Not Specified,2008,90,TV-14,English,India,5.4,"68,373","144,443,940",1,6,TRUE,2025-02-07,FALSE
movie_0982,Storm Dream,Movie,Horror,Not Specified,1998,99,TV-PG,Japanese,Japan,9.2,"9,850,569","8,806,633",1,6,FALSE,2024-05-09,FALSE
movie_0983,Day Legend,Movie,Action,Romance,2002,61,R,Japanese,Canada,9.4,"11,539,630","248,879",1,6,FALSE,2022-03-13,FALSE
movie_0984,Family Day,Stand-up Comedy,History,Not Specified,2006,59,G,English,Canada,5.8,"68,373","28,637",1,6,FALSE,2024-09-24,TRUE
movie_0985,Queen Night,Documentary,Sci-Fi,Not Specified,2000,89,TV-14,French,France,7.7,"68,373","28,637",1,6,FALSE,2024-01-21,FALSE
movie_0986,Love Day,TV Series,Horror,Not Specified,2022,37,NC-17,English,USA,8.5,"68,373","28,637",10,153,FALSE,2023-03-26,FALSE
movie_0987,Phoenix Storm,TV Series,Horror,Sci-Fi,2023,51,TV-Y,English,USA,6.8,"68,373","28,637",1,93,FALSE,2023-05-26,FALSE
movie_0988,Little Journey,Stand-up Comedy,War,Not Specified,2006,72,R,English,Canada,1.6,"68,373","28,637",1,6,TRUE,2024-01-09,FALSE
movie_0989,Empire Family,Movie,Biography,Fantasy,2008,168,TV-14,English,Canada,6.9,"68,373","784,225",1,6,FALSE,2025-07-15,FALSE
movie_0990,Big Quest,Documentary,Mystery,Not Specified,1997,28,G,English,USA,3.4,"68,373","28,637",1,6,FALSE,2025-04-20,FALSE
movie_0991,Last Queen,Movie,Drama,Not Specified,1992,76,PG,Italian,USA,6.5,"4,303,395","6,895,198",1,6,FALSE,2021-07-19,FALSE
movie_0992,The Love,Movie,Horror,Music,2018,57,TV-14,English,USA,6.2,"461,832","28,637",1,6,FALSE,2022-12-15,FALSE
movie_0993,Old Phoenix,Stand-up Comedy,Western,Not Specified,2020,19,PG,Spanish,Canada,3.7,"68,373","28,637",1,6,FALSE,2025-05-08,FALSE
movie_0994,Battle Queen,Movie,Mystery,Not Specified,1990,119,TV-14,German,USA,1.4,"68,373","28,637",1,6,FALSE,2024-02-22,TRUE
movie_0995,Big Day,Movie,Horror,Not Specified,2024,185,TV-PG,Japanese,South Korea,7.9,"436,936","25,050,655",1,6,FALSE,2024-01-13,FALSE
movie_0996,Secret Mission,TV Series,Sci-Fi,Not Specified,1997,69,NC-17,English,South Korea,6.4,"68,373","28,637",2,24,FALSE,2021-05-28,TRUE
movie_0997,House Empire,TV Series,History,Biography,2024,21,R,French,USA,7.1,"68,373","28,637",11,124,FALSE,2024-02-29,FALSE
movie_0998,Day Legend,Limited Series,Fantasy,Not Specified,2013,69,TV-14,English,USA,6,"68,373","28,637",8,162,TRUE,2022-09-25,FALSE
movie_0999,Ice War,Movie,Crime,Not Specified,1997,16,TV-Y7,English,USA,7,"49,649,970","139,707",1,6,FALSE,2024-01-06,FALSE
movie_1000,Last Night,TV Series,Sport,Not Specified,1993,42,NC-17,English,UK,0.5,"68,373","28,637",10,25,FALSE,2021-09-02,FALSE
movie_0846,Storm Family,Stand-up Comedy,Action,Mystery,2024,61,TV-MA,English,USA,4.8,"68,373","28,637",1,6,FALSE,2024-03-03,TRUE
movie_0814,Adventure Legend,TV Series,Adventure,Not Specified,2004,62,TV-Y7,Korean,USA,6.3,"68,373","28,637",11,13,FALSE,2022-03-04,FALSE
movie_0537,New Story,Movie,Horror,Not Specified,1998,67,PG-13,Italian,UK,5.6,"3,291,844","9,314,738",1,6,TRUE,2022-08-16,TRUE
movie_0996,Secret Mission,TV Series,Sci-Fi,Not Specified,1997,69,NC-17,English,South Korea,6.4,"68,373","28,637",2,24,FALSE,2021-05-28,TRUE
movie_0586,A Adventure,Documentary,Drama,Documentary,2021,99,R,English,USA,4.4,"68,373","28,637",1,6,TRUE,2021-10-26,FALSE
movie_0932,Hero Empire,Limited Series,Sci-Fi,Adventure,1992,63,NC-17,English,USA,9,"68,373","28,637",6,46,FALSE,2021-04-22,FALSE
movie_0746,Fire Journey,Movie,Music,Not Specified,1995,82,TV-MA,Hindi,USA,0.8,"954,741","28,637",1,6,FALSE,2025-03-09,FALSE
movie_0147,Dark Love,Documentary,Action,Not Specified,1996,34,G,Japanese,UK,3.9,"68,373","28,637",1,6,FALSE,2023-02-11,FALSE
movie_0305,Legend House,Movie,Adventure,Fantasy,1984,113,TV-MA,English,Japan,0.5,"68,373","53,455,628",1,6,TRUE,2021-06-14,FALSE
movie_0210,Princess Kingdom,Movie,Sport,Not Specified,2018,83,TV-14,German,Canada,2.7,"2,206,961","28,637",1,6,FALSE,2022-02-15,FALSE
movie_0891,Ice House,Movie,Western,Thriller,2018,81,TV-Y7,French,UK,8.6,"6,422,267","1,560,245",1,6,FALSE,2024-08-29,FALSE
movie_0206,Big Dragon,TV Series,Romance,Not Specified,2003,50,PG-13,English,Canada,6,"68,373","28,637",9,97,FALSE,2023-04-13,FALSE
movie_0043,City Queen,Documentary,Family,Not Specified,2005,80,PG-13,Spanish,USA,6.3,"68,373","28,637",1,6,FALSE,2022-12-12,FALSE
movie_0034,Mission Kingdom,TV Series,War,Horror,2018,48,TV-PG,English,India,7.7,"68,373","28,637",14,138,TRUE,2023-10-22,TRUE
movie_0055,Queen Quest,Movie,Sci-Fi,Not Specified,2002,84,G,Italian,India,4.7,"6,494,786","28,637",1,6,TRUE,2023-11-21,TRUE
movie_0590,Secret City,Documentary,War,Not Specified,2012,104,NC-17,English,India,5.4,"68,373","28,637",1,6,FALSE,2022-12-15,TRUE
movie_0274,Story Phoenix,Stand-up Comedy,Horror,Not Specified,1996,51,NC-17,Korean,USA,6.8,"68,373","28,637",1,6,TRUE,2024-11-11,FALSE
movie_0618,First Kingdom,TV Series,War,Romance,2014,58,NC-17,English,South Korea,0.5,"68,373","28,637",1,152,FALSE,2024-05-30,FALSE
movie_0468,King Phoenix,TV Series,Action,Western,1992,27,TV-Y7,Spanish,USA,7,"68,373","28,637",1,117,FALSE,2023-06-17,FALSE
movie_0557,Queen Hero,Movie,Sport,Not Specified,2020,147,TV-G,English,USA,7.8,"13,882,650","1,054,653,607",1,6,FALSE,2022-03-09,FALSE
movie_0980,War Battle,TV Series,Adventure,Biography,1966,17,TV-MA,Spanish,USA,8,"68,373","28,637",13,166,FALSE,2024-03-11,FALSE
movie_0964,Journey Empire,TV Series,Crime,Documentary,1992,58,TV-Y,English,UK,7.1,"68,373","28,637",4,18,TRUE,2022-11-22,FALSE
movie_0088,Journey Love,TV Series,Sport,Not Specified,1990,63,PG-13,English,Canada,7.2,"68,373","28,637",4,79,FALSE,2023-03-02,FALSE
movie_0138,Kingdom Fire,Movie,Biography,Comedy,2024,118,PG,English,Canada,5.6,"2,785,266","20,178,073",1,6,FALSE,2023-05-29,FALSE
movie_0089,Mystery Day,Movie,Romance,Not Specified,2014,79,TV-Y7,Hindi,Japan,0.9,"44,425,136","16,348,642",1,6,TRUE,2021-06-07,TRUE
movie_0452,Family Secret,Limited Series,Romance,Not Specified,2024,56,TV-Y7,French,USA,0.5,"68,373","28,637",11,58,TRUE,2023-12-23,FALSE
movie_0788,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44,TV-Y7,Spanish,South Korea,6,"68,373","28,637",1,6,TRUE,2021-10-10,FALSE
movie_0383,Day City,TV Series,Crime,Not Specified,2022,42,G,English,USA,5.7,"68,373","28,637",6,89,FALSE,2023-09-28,FALSE
movie_0716,Love Battle,Stand-up Comedy,War,Not Specified,2022,91,R,English,Germany,4.4,"68,373","28,637",1,6,FALSE,2020-10-15,TRUE
movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40,TV-Y,Korean,South Korea,0.5,"68,373","28,637",14,173,FALSE,2022-12-08,FALSE
movie_0625,Day Night,Movie,Documentary,Not Specified,2003,105,TV-Y,English,USA,0.5,"68,373","28,637",1,6,FALSE,2021-10-13,FALSE
movie_0823,Adventure Ice,Movie,Comedy,Not Specified,1992,87,TV-PG,English,UK,0.5,"527,595","28,637",1,6,FALSE,2022-01-15,FALSE
movie_0151,Night Love,Movie,Animation,Not Specified,2005,98,TV-Y,English,South Korea,6.2,"5,071,451","235,899",1,6,FALSE,2022-12-11,FALSE
movie_0571,City Princess,Documentary,Family,History,2011,73,TV-MA,Japanese,South Korea,4.4,"68,373","28,637",1,6,TRUE,2024-11-04,FALSE
movie_0035,Princess Love,TV Series,Family,Romance,1994,38,TV-PG,English,USA,7.4,"68,373","28,637",1,62,FALSE,2021-03-01,FALSE
movie_0140,City Empire,Documentary,Sport,Not Specified,2023,19,TV-14,English,France,5.6,"68,373","28,637",1,6,FALSE,2025-06-20,FALSE
movie_0517,Storm Legend,TV Series,War,Not Specified,1998,48,TV-MA,English,Japan,6,"68,373","28,637",9,85,FALSE,2021-07-21,FALSE
movie_0696,House Empire,Limited Series,Biography,Not Specified,2010,54,G,Korean,USA,7.2,"68,373","28,637",10,174,FALSE,2023-08-19,FALSE
movie_0056,Big Princess,Movie,Adventure,Comedy,1997,137,TV-Y,English,USA,6.2,"3,593,765","2,259,750",1,6,TRUE,2021-01-18,FALSE
movie_0652,Our Night,Movie,History,Not Specified,2015,102,TV-MA,English,USA,10,"14,939,487","21,771,252",1,6,FALSE,2024-10-15,TRUE
